Order_ID,Order_Date,State,Gender,Age,Product_Category,Quantity,Unit_Price,Customer_Satisfaction,Total_Price
4136,2023-11-28,Florida,Female,51,Books,6,397.46,1,2384.76
4137,2023-02-07,Illinois,Female,55,Toys,1,374.98,2,374.98
4138,2023-08-27,Illinois,Male,40,Books,4,145.12,5,580.48
4139,2023-06-18,Florida,Female,18,Books,4,430.83,3,1723.34
4140,2023-12-09,Texas,Female,20,Clothing,8,11.09,5,88.75
4141,2023-11-10,California,Female,20,Clothing,6,126.27,3,757.59
4142,2023-11-02,New York,Male,45,Clothing,2,32.81,2,65.63
4143,2023-01-30,Illinois,Male,31,Electronics,5,64.19,3,320.96
4144,2023-07-09,New York,Female,69,Toys,4,270.87,3,1083.46
4145,2023-12-23,California,Male,47,Books,4,28.26,3,113.02
4146,2023-01-25,Illinois,Female,22,Toys,8,98.88,3,791.01
4147,2023-04-22,New York,Male,66,Books,5,124.04,3,620.21
4148,2023-07-25,California,Female,32,Books,3,331.12,1,993.35
4149,2023-07-04,New York,Male,55,Books,4,239.72,3,958.89
4150,2023-02-16,Texas,Female,31,Books,1,234.62,3,234.62
4151,2023-08-16,California,Female,31,Furniture,6,386.53,5,2319.19
4152,2023-02-08,New York,Male,66,Furniture,4,233.79,5,935.17
4153,2023-01-16,Texas,Male,25,Electronics,6,180.76,5,1084.56
4154,2023-01-22,Texas,Male,25,Clothing,2,481.6,3,963.2
4155,2023-08-01,California,Male,36,Books,5,14.06,5,70.32
4156,2023-11-06,Florida,Male,49,Toys,9,159.64,1,1436.78
4157,2023-05-29,Illinois,Female,48,Furniture,8,308.6,2,2468.82
4158,2023-08-29,California,Female,46,Clothing,3,393.58,5,1180.73
4159,2023-09-29,Texas,Male,58,Electronics,1,410.04,5,410.04
4160,2023-02-28,Texas,Female,28,Clothing,3,32.58,1,97.73
4161,2023-10-14,California,Female,62,Books,8,357.47,4,2859.8
4162,2023-07-21,Florida,Male,30,Clothing,3,362.92,4,1088.77
4163,2023-02-01,Illinois,Female,44,Books,5,114.9,1,574.49
4164,2023-06-11,New York,Female,36,Furniture,2,65.26,5,130.52
4165,2023-09-12,California,Male,43,Furniture,1,377.35,2,377.35
4166,2023-09-11,Illinois,Male,68,Books,5,132.26,5,661.28
4167,2023-01-09,Illinois,Female,54,Toys,5,10.82,1,54.1
4168,2023-05-19,Texas,Male,65,Furniture,6,119.55,1,717.3
4169,2023-01-10,New York,Female,26,Toys,2,25.22,3,50.45
4170,2023-08-02,California,Male,45,Books,9,132.1,1,1188.91
4171,2023-09-30,Texas,Male,49,Books,2,174.16,3,348.32
4172,2023-11-20,Texas,Male,69,Furniture,2,142.99,1,285.97
4173,2023-02-17,Florida,Male,20,Toys,5,460.77,3,2303.85
4174,2023-04-21,Illinois,Female,68,Books,9,123.94,3,1115.47
4175,2023-06-02,California,Male,49,Furniture,4,239.09,5,956.37
4176,2023-05-03,California,Male,22,Books,6,479.14,3,2874.84
4177,2023-12-23,California,Female,25,Clothing,2,440.81,4,881.62
4178,2023-04-12,Texas,Female,31,Clothing,4,161.54,1,646.15
4179,2023-08-29,Florida,Female,20,Furniture,9,169.98,2,1529.82
4180,2023-11-17,New York,Female,41,Books,2,300.73,1,601.46
4181,2023-07-10,Texas,Male,30,Furniture,1,459.75,5,459.75
4182,2023-08-05,New York,Female,60,Electronics,4,14.9,5,59.6
4183,2023-02-20,Florida,Male,46,Furniture,4,202.63,3,810.51
4184,2023-10-19,Illinois,Female,25,Furniture,1,426.39,5,426.39
4185,2023-03-22,California,Male,68,Clothing,4,211.13,5,844.52
4186,2023-03-29,New York,Female,59,Clothing,3,362.83,1,1088.48
4187,2023-07-13,Texas,Male,48,Books,2,349.04,4,698.09
4188,2023-04-14,New York,Male,43,Furniture,4,110.67,4,442.7
4189,2023-09-28,Illinois,Female,35,Furniture,8,230.3,3,1842.41
4190,2023-04-06,California,Male,35,Books,7,287.43,5,2012.02
4191,2023-07-17,New York,Male,24,Toys,9,360.58,5,3245.19
4192,2023-01-01,Illinois,Male,65,Books,8,412.97,4,3303.77
4193,2023-06-16,Texas,Male,55,Clothing,1,382.37,3,382.37
4194,2023-05-06,Florida,Female,65,Clothing,2,23.87,5,47.75
4195,2023-11-09,Texas,Male,33,Furniture,2,338.61,3,677.23
4196,2023-03-22,California,Male,50,Clothing,8,253.68,1,2029.48
4197,2023-09-08,Texas,Female,68,Books,4,291.19,5,1164.77
4198,2023-06-18,Texas,Female,20,Furniture,9,192.75,5,1734.78
4199,2023-03-14,Texas,Female,55,Books,2,359.87,5,719.75
4200,2023-05-21,Texas,Male,21,Books,4,340.21,4,1360.82
4201,2023-03-11,California,Male,53,Furniture,1,293.95,4,293.95
4202,2023-09-19,Illinois,Female,21,Toys,3,432.19,5,1296.56
4203,2023-12-06,New York,Male,59,Clothing,6,59.93,5,359.59
4204,2023-11-04,Florida,Female,26,Electronics,9,157.5,1,1417.51
4205,2023-09-02,New York,Male,57,Electronics,1,252.61,1,252.61
4206,2023-01-03,New York,Female,68,Electronics,5,479.72,3,2398.58
4207,2023-12-03,Florida,Male,34,Clothing,2,45.26,3,90.52
4208,2023-03-04,California,Female,34,Toys,7,175.17,4,1226.18
4209,2023-02-18,Florida,Male,50,Books,4,463.69,2,1854.75
4210,2023-03-17,California,Female,37,Furniture,5,449.99,1,2249.97
4211,2023-06-24,New York,Male,31,Toys,8,433.97,3,3471.76
4212,2023-04-19,California,Male,39,Electronics,2,161.11,1,322.22
4213,2023-07-02,Illinois,Male,69,Clothing,3,424.95,1,1274.85
4214,2023-07-11,Florida,Female,44,Clothing,5,257.62,2,1288.08
4215,2023-03-06,Illinois,Male,60,Furniture,4,313.69,1,1254.77
4216,2023-12-03,New York,Male,20,Books,5,127.02,2,635.12
4217,2023-09-28,Florida,Male,41,Toys,3,356.27,2,1068.81
4218,2023-04-10,New York,Female,47,Toys,9,170.57,1,1535.14
4219,2023-02-01,Illinois,Male,25,Toys,8,178.5,1,1428.01
4220,2023-12-18,New York,Female,39,Books,6,322.04,3,1932.24
4221,2023-05-08,Florida,Male,42,Books,1,127.52,1,127.52
4222,2023-12-05,Florida,Female,27,Books,4,119.97,1,479.9
4223,2023-02-12,New York,Female,66,Furniture,7,190.89,1,1336.23
4224,2023-03-19,Florida,Male,46,Clothing,5,391.25,3,1956.26
4225,2023-11-10,Florida,Female,57,Electronics,4,120.09,2,480.38
4226,2023-10-16,New York,Female,18,Books,9,395.79,3,3562.07
4227,2023-09-27,Illinois,Male,69,Clothing,8,350.85,1,2806.77
4228,2023-06-11,Florida,Female,38,Books,3,342.75,5,1028.25
4229,2023-07-08,Florida,Female,56,Electronics,6,242.63,1,1455.78
4230,2023-09-04,Florida,Female,41,Books,4,375.49,3,1501.94
4231,2023-08-04,Florida,Female,26,Clothing,7,16.62,3,116.37
4232,2023-11-11,New York,Male,61,Furniture,1,159.75,4,159.75
4233,2023-12-05,Illinois,Female,43,Electronics,1,342.78,5,342.78
4234,2023-06-17,Illinois,Female,26,Clothing,6,493.77,3,2962.65
4235,2023-12-05,California,Male,37,Toys,7,11.23,2,78.62
4236,2023-07-12,Florida,Male,52,Toys,9,259.89,1,2338.98
4237,2023-10-10,Florida,Female,53,Toys,7,462.68,2,3238.76
4238,2023-12-02,California,Male,59,Furniture,9,433.13,3,3898.21
4239,2023-01-13,Illinois,Male,53,Books,9,21.34,3,192.03
4240,2023-08-28,Texas,Male,26,Books,8,269.48,2,2155.87
4241,2023-11-16,Texas,Male,39,Books,7,12.1,2,84.7
4242,2023-05-27,Illinois,Male,18,Furniture,3,396.89,4,1190.68
4243,2023-07-23,Florida,Male,22,Toys,3,161.35,1,484.05
4244,2023-03-21,Texas,Male,26,Books,5,385.14,2,1925.7
4245,2023-02-12,New York,Male,54,Furniture,7,472.95,1,3310.64
4246,2023-03-30,New York,Male,55,Furniture,7,488.28,5,3417.97
4247,2023-05-28,California,Female,36,Clothing,1,448.11,3,448.11
4248,2023-04-05,Illinois,Female,25,Books,8,110.03,2,880.24
4249,2023-05-31,Illinois,Female,59,Toys,1,105.35,5,105.35
4250,2023-01-02,Texas,Female,60,Electronics,4,316.63,3,1266.53
4251,2023-01-22,Florida,Female,49,Furniture,2,276.59,4,553.17
4252,2023-11-09,Illinois,Male,30,Clothing,5,14.67,3,73.36
4253,2023-11-24,Texas,Male,37,Electronics,6,201.95,2,1211.68
4254,2023-01-07,Texas,Female,53,Furniture,4,454.28,5,1817.11
4255,2023-07-25,Illinois,Female,60,Clothing,4,450.2,5,1800.78
4256,2023-04-24,Texas,Male,61,Books,7,109.91,5,769.4
4257,2023-09-29,California,Female,54,Clothing,4,197.16,3,788.65
4258,2023-03-24,California,Male,47,Furniture,2,284.58,1,569.16
4259,2023-06-28,Illinois,Female,27,Books,4,427.86,1,1711.46
4260,2023-07-29,Florida,Male,48,Toys,7,270.68,3,1894.74
4261,2023-11-24,California,Female,42,Clothing,1,484.42,2,484.42
4262,2023-05-04,California,Male,46,Electronics,4,401.54,3,1606.14
4263,2023-04-23,Illinois,Female,41,Books,6,477.02,1,2862.09
4264,2023-01-12,New York,Female,56,Books,8,368.43,3,2947.45
4265,2023-05-06,Texas,Male,38,Toys,8,440.04,5,3520.29
4266,2023-02-22,California,Male,58,Clothing,9,417.19,2,3754.73
4267,2023-11-27,New York,Female,26,Electronics,5,134.38,2,671.9
4268,2023-10-10,Florida,Female,59,Toys,2,122.47,4,244.95
4269,2023-05-20,New York,Male,59,Clothing,3,433.55,3,1300.64
4270,2023-04-07,Illinois,Male,19,Electronics,2,51.49,5,102.98
4271,2023-01-05,Florida,Male,21,Electronics,9,210.2,3,1891.77
4272,2023-02-26,Florida,Female,25,Furniture,6,412.12,4,2472.73
4273,2023-11-30,New York,Female,49,Electronics,1,408.49,4,408.49
4274,2023-03-10,Illinois,Male,31,Clothing,3,78.0,3,234.01
4275,2023-04-28,California,Female,66,Toys,7,248.98,3,1742.84
4276,2023-02-28,New York,Female,30,Toys,7,245.12,3,1715.83
4277,2023-02-02,California,Male,38,Furniture,5,168.62,1,843.12
4278,2023-11-14,New York,Female,41,Clothing,3,459.42,4,1378.26
4279,2023-02-19,California,Male,67,Electronics,7,330.03,2,2310.19
4280,2023-01-19,New York,Male,35,Furniture,5,490.29,1,2451.46
4281,2023-08-02,Florida,Female,62,Books,6,42.72,5,256.29
4282,2023-07-16,Texas,Female,57,Clothing,3,203.23,2,609.69
4283,2023-02-16,Florida,Male,43,Furniture,6,419.22,2,2515.3
4284,2023-06-16,California,Male,49,Toys,7,217.12,2,1519.81
4285,2023-10-16,Illinois,Male,61,Furniture,8,138.32,4,1106.56
4286,2023-05-21,Florida,Female,50,Books,2,498.93,5,997.85
4287,2023-03-25,Texas,Male,69,Clothing,2,437.83,1,875.66
4288,2023-07-01,California,Male,48,Furniture,6,277.77,5,1666.63
4289,2023-03-20,Florida,Male,35,Electronics,8,285.24,1,2281.9
4290,2023-08-03,New York,Male,52,Clothing,5,13.36,4,66.81
4291,2023-01-14,Illinois,Female,29,Furniture,1,490.69,5,490.69
4292,2023-08-03,California,Female,68,Furniture,1,405.08,2,405.08
4293,2023-05-08,Florida,Male,42,Clothing,9,28.0,5,251.98
4294,2023-11-06,California,Female,62,Toys,4,96.4,4,385.61
4295,2023-09-05,New York,Female,48,Electronics,1,412.31,4,412.31
4296,2023-01-29,Texas,Female,27,Clothing,8,52.56,4,420.51
4297,2023-10-07,Florida,Male,64,Electronics,2,471.48,1,942.95
4298,2023-12-04,California,Female,69,Electronics,2,499.95,5,999.89
4299,2023-11-15,California,Female,51,Clothing,1,444.35,2,444.35
4300,2023-07-21,California,Male,68,Furniture,1,372.06,2,372.06
4301,2023-12-27,Texas,Male,20,Toys,9,248.77,3,2238.92
4302,2023-02-26,California,Female,63,Electronics,1,50.39,4,50.39
4303,2023-08-06,Illinois,Female,56,Electronics,6,367.92,2,2207.51
4304,2023-03-03,Illinois,Male,25,Furniture,7,204.46,4,1431.25
4305,2023-06-06,California,Male,49,Clothing,4,289.41,2,1157.65
4306,2023-07-21,Illinois,Male,60,Toys,5,153.76,5,768.81
4307,2023-01-17,Florida,Male,46,Electronics,4,128.66,3,514.63
4308,2023-11-18,Illinois,Female,39,Electronics,4,168.91,4,675.62
4309,2023-01-06,California,Male,37,Clothing,1,408.78,1,408.78
4310,2023-02-27,New York,Female,23,Furniture,6,218.98,1,1313.89
4311,2023-11-21,Florida,Female,60,Books,7,162.74,2,1139.16
4312,2023-11-14,Texas,Female,66,Furniture,7,222.16,5,1555.09
4313,2023-06-18,California,Male,46,Electronics,8,25.82,4,206.57
4314,2023-03-23,Texas,Male,59,Electronics,7,446.4,3,3124.77
4315,2023-08-07,New York,Female,34,Toys,6,280.36,5,1682.18
4316,2023-06-26,Texas,Female,48,Furniture,8,61.36,2,490.92
4317,2023-07-23,California,Female,51,Books,3,151.32,5,453.96
4318,2023-03-12,California,Female,55,Toys,9,491.94,3,4427.47
4319,2023-09-23,New York,Female,54,Books,3,300.6,5,901.79
4320,2023-04-08,California,Male,21,Toys,4,152.79,4,611.15
4321,2023-12-11,New York,Male,19,Furniture,6,218.91,2,1313.46
4322,2023-10-18,New York,Male,29,Electronics,8,136.65,3,1093.22
4323,2023-07-27,California,Female,52,Books,3,25.58,2,76.75
4324,2023-01-02,Illinois,Female,23,Furniture,6,422.59,4,2535.57
4325,2023-05-04,New York,Male,63,Books,5,153.31,3,766.57
4326,2023-10-07,California,Male,25,Furniture,5,420.82,3,2104.11
4327,2023-03-15,Illinois,Female,38,Toys,5,244.49,2,1222.46
4328,2023-06-15,New York,Male,63,Furniture,9,99.62,5,896.57
4329,2023-01-22,Illinois,Male,52,Toys,7,402.92,5,2820.41
4330,2023-06-03,Florida,Male,65,Electronics,9,194.78,1,1753.06
4331,2023-10-22,Florida,Female,32,Toys,9,356.79,1,3211.09
4332,2023-08-07,Illinois,Female,24,Clothing,6,420.24,3,2521.46
4333,2023-06-06,New York,Male,32,Electronics,6,481.86,2,2891.18
4334,2023-08-18,California,Female,62,Furniture,4,52.05,3,208.2
4335,2023-01-20,Texas,Male,23,Furniture,8,14.11,2,112.88
4336,2023-02-10,California,Male,64,Clothing,2,278.73,4,557.46
4337,2023-05-28,Texas,Female,34,Furniture,5,139.48,1,697.39
4338,2023-04-18,Texas,Female,21,Electronics,1,239.86,3,239.86
4339,2023-03-25,New York,Female,39,Electronics,2,45.6,4,91.21
4340,2023-11-18,Illinois,Male,49,Toys,1,255.78,5,255.78
4341,2023-11-05,California,Male,39,Books,6,71.18,1,427.08
4342,2023-10-17,Illinois,Male,44,Furniture,2,420.91,2,841.82
4343,2023-11-19,Florida,Female,63,Clothing,4,382.15,5,1528.59
4344,2023-05-14,New York,Male,32,Electronics,5,46.3,5,231.48
4345,2023-07-26,New York,Male,61,Electronics,7,419.81,4,2938.68
4346,2023-10-10,Florida,Male,68,Electronics,1,169.23,3,169.23
4347,2023-09-23,California,Male,39,Books,5,182.9,3,914.51
4348,2023-03-14,Florida,Female,45,Books,4,98.1,4,392.42
4349,2023-12-18,California,Female,59,Furniture,7,419.3,5,2935.09
4350,2023-02-17,Texas,Female,55,Clothing,7,208.31,1,1458.14
4351,2023-11-22,New York,Male,26,Books,8,33.93,5,271.44
4352,2023-08-21,California,Male,51,Toys,4,483.46,4,1933.85
4353,2023-04-10,Illinois,Male,53,Books,4,135.38,5,541.54
4354,2023-02-28,Illinois,Female,26,Electronics,5,468.73,5,2343.63
4355,2023-09-15,New York,Female,32,Clothing,5,157.61,5,788.03
4356,2023-03-06,Florida,Female,62,Furniture,3,417.4,5,1252.2
4357,2023-03-24,Florida,Female,37,Books,5,335.47,1,1677.34
4358,2023-06-03,California,Female,25,Electronics,5,432.03,2,2160.14
4359,2023-09-23,Florida,Male,45,Toys,8,488.3,2,3906.38
4360,2023-11-05,New York,Female,68,Toys,7,437.03,3,3059.19
4361,2023-03-20,California,Female,36,Furniture,8,207.8,2,1662.37
4362,2023-11-11,Texas,Female,33,Furniture,5,409.11,2,2045.53
4363,2023-05-30,Florida,Male,28,Books,2,358.71,2,717.42
4364,2023-02-17,Florida,Female,59,Furniture,8,40.19,5,321.49
4365,2023-09-05,California,Female,25,Electronics,9,465.58,5,4190.24
4366,2023-10-05,Illinois,Female,50,Electronics,2,238.32,1,476.64
4367,2023-12-22,Florida,Male,27,Electronics,1,75.88,5,75.88
4368,2023-04-08,New York,Male,35,Books,6,218.44,5,1310.61
4369,2023-01-25,Florida,Female,52,Books,3,305.54,2,916.62
4370,2023-10-11,Texas,Female,60,Furniture,1,290.74,1,290.74
4371,2023-10-28,Florida,Female,67,Books,6,291.65,1,1749.89
4372,2023-03-09,Illinois,Female,20,Electronics,8,135.36,2,1082.89
4373,2023-01-07,Florida,Male,57,Clothing,9,320.02,2,2880.22
4374,2023-11-01,California,Female,44,Electronics,6,454.63,1,2727.8
4375,2023-05-17,Florida,Male,45,Clothing,6,200.45,4,1202.68
4376,2023-06-13,Illinois,Female,63,Furniture,1,318.98,2,318.98
4377,2023-03-24,California,Male,23,Toys,5,129.55,2,647.77
4378,2023-05-18,New York,Male,64,Books,3,33.66,1,100.97
4379,2023-03-14,California,Female,31,Books,7,297.01,4,2079.06
4380,2023-08-25,Texas,Male,24,Electronics,9,33.3,4,299.69
4381,2023-02-15,California,Female,27,Electronics,6,364.56,3,2187.34
4382,2023-04-16,New York,Male,32,Clothing,5,338.47,4,1692.36
4383,2023-10-15,Florida,Male,48,Books,7,190.97,2,1336.78
4384,2023-09-19,California,Female,46,Furniture,9,211.53,5,1903.79
4385,2023-06-25,California,Female,59,Electronics,5,459.7,1,2298.51
4386,2023-06-15,California,Male,34,Books,5,16.44,2,82.18
4387,2023-05-25,California,Male,68,Toys,4,286.02,1,1144.07
4388,2023-11-26,New York,Female,46,Clothing,5,462.45,4,2312.23
4389,2023-10-10,Illinois,Female,66,Electronics,7,457.85,1,3204.98
4390,2023-02-23,Illinois,Female,61,Electronics,3,296.48,2,889.44
4391,2023-06-27,California,Male,32,Furniture,4,196.8,5,787.21
4392,2023-09-01,New York,Female,43,Electronics,9,58.46,2,526.16
4393,2023-12-07,New York,Female,29,Books,2,95.15,3,190.31
4394,2023-05-07,California,Male,42,Books,8,343.04,1,2744.32
4395,2023-09-28,Texas,Female,58,Books,9,18.15,2,163.36
4396,2023-05-12,California,Female,22,Toys,5,442.91,4,2214.54
4397,2023-04-03,Texas,Female,21,Toys,7,298.09,4,2086.62
4398,2023-03-14,California,Female,61,Electronics,6,32.12,2,192.73
4399,2023-09-05,Texas,Male,65,Toys,1,127.49,3,127.49
4400,2023-12-14,Texas,Female,58,Toys,8,301.16,1,2409.27
4401,2023-09-30,California,Female,48,Furniture,9,27.44,3,247.0
4402,2023-02-12,Texas,Female,20,Toys,1,392.19,5,392.19
4403,2023-02-10,Florida,Female,20,Clothing,8,460.76,2,3686.09
4404,2023-06-19,Illinois,Female,43,Clothing,3,481.0,3,1442.99
4405,2023-07-31,New York,Female,67,Clothing,6,369.49,5,2216.96
4406,2023-06-17,Texas,Male,34,Electronics,8,429.84,3,3438.76
4407,2023-02-08,Texas,Male,27,Books,5,309.25,5,1546.23
4408,2023-09-02,New York,Male,19,Furniture,8,234.69,4,1877.49
4409,2023-05-31,Texas,Female,41,Electronics,7,359.44,4,2516.05
4410,2023-04-21,New York,Female,28,Books,7,119.85,2,838.94
4411,2023-02-16,California,Female,41,Furniture,7,63.79,3,446.56
4412,2023-03-04,Florida,Male,52,Furniture,9,383.31,4,3449.76
4413,2023-08-13,Florida,Female,40,Furniture,6,479.51,1,2877.07
4414,2023-03-10,Illinois,Male,49,Clothing,6,292.96,4,1757.79
4415,2023-10-26,Texas,Female,40,Clothing,9,246.45,4,2218.01
4416,2023-10-17,Illinois,Female,51,Clothing,6,271.86,3,1631.15
4417,2023-10-23,California,Male,58,Furniture,7,244.45,5,1711.13
4418,2023-07-22,Florida,Male,36,Furniture,7,226.68,1,1586.75
4419,2023-03-02,California,Male,19,Clothing,2,474.05,1,948.09
4420,2023-11-14,California,Male,68,Furniture,8,245.08,5,1960.67
4421,2023-11-10,Texas,Male,19,Clothing,6,49.74,3,298.44
4422,2023-06-10,California,Male,32,Clothing,4,385.1,4,1540.41
4423,2023-11-27,Florida,Female,38,Clothing,7,201.87,5,1413.06
4424,2023-01-16,Illinois,Male,52,Books,8,358.24,1,2865.92
4425,2023-12-04,Florida,Female,22,Furniture,1,293.99,1,293.99
4426,2023-04-04,Texas,Female,60,Electronics,4,359.46,4,1437.83
4427,2023-10-31,Florida,Female,44,Clothing,4,40.38,4,161.51
4428,2023-05-18,New York,Female,41,Electronics,9,26.6,2,239.38
4429,2023-12-04,Illinois,Female,24,Books,6,195.49,5,1172.91
4430,2023-02-07,New York,Male,23,Furniture,4,349.65,4,1398.61
4431,2023-05-07,New York,Male,63,Clothing,1,119.6,2,119.6
4432,2023-10-02,Texas,Male,50,Clothing,8,222.37,3,1778.93
4433,2023-06-13,California,Female,66,Clothing,9,490.6,1,4415.37
4434,2023-11-15,New York,Male,34,Electronics,5,115.29,5,576.44
4435,2023-03-18,Florida,Female,63,Books,5,425.49,3,2127.46
4436,2023-06-23,California,Female,59,Furniture,8,414.48,5,3315.81
4437,2023-12-24,Florida,Female,47,Books,8,446.76,5,3574.1
4438,2023-11-17,Florida,Female,25,Clothing,5,458.42,4,2292.1
4439,2023-04-01,California,Male,57,Books,4,258.59,2,1034.35
4440,2023-08-26,California,Male,63,Electronics,6,344.15,5,2064.89
4441,2023-09-21,Florida,Male,24,Toys,5,313.26,3,1566.28
4442,2023-06-28,Texas,Male,23,Toys,8,161.38,5,1291.08
4443,2023-07-28,Illinois,Male,21,Furniture,9,147.1,2,1323.86
4444,2023-03-14,Illinois,Female,18,Furniture,1,177.37,1,177.37
4445,2023-04-17,Texas,Male,32,Books,9,117.04,5,1053.4
4446,2023-12-11,California,Female,48,Furniture,9,381.12,3,3430.06
4447,2023-10-22,Florida,Female,42,Electronics,6,482.64,1,2895.84
4448,2023-10-11,Illinois,Female,64,Clothing,5,435.21,1,2176.04
4449,2023-12-19,Florida,Male,50,Clothing,7,116.79,4,817.54
4450,2023-07-01,Texas,Female,69,Books,8,35.44,4,283.51
4451,2023-02-06,Florida,Female,52,Clothing,9,380.98,5,3428.78
4452,2023-05-17,Texas,Male,22,Books,9,201.2,3,1810.84
4453,2023-12-04,California,Female,22,Furniture,3,414.06,4,1242.18
4454,2023-02-25,Texas,Female,53,Furniture,8,391.83,2,3134.6
4455,2023-07-06,Texas,Female,34,Electronics,1,316.45,2,316.45
4456,2023-12-07,Illinois,Male,69,Clothing,7,135.12,1,945.81
4457,2023-09-15,Florida,Female,31,Electronics,5,60.98,1,304.89
4458,2023-02-27,Illinois,Female,46,Toys,2,133.8,1,267.6
4459,2023-12-29,New York,Male,25,Electronics,2,259.78,2,519.56
4460,2023-05-03,Texas,Male,51,Books,8,489.94,4,3919.49
4461,2023-07-07,New York,Female,57,Books,5,41.21,4,206.03
4462,2023-08-18,Illinois,Male,18,Electronics,3,108.04,5,324.11
4463,2023-06-17,Florida,Male,46,Furniture,1,317.37,3,317.37
4464,2023-04-24,Illinois,Male,53,Toys,7,159.14,2,1113.97
4465,2023-09-09,Florida,Male,68,Electronics,3,430.67,1,1292.0
4466,2023-04-17,Florida,Male,54,Furniture,7,78.31,3,548.2
4467,2023-02-06,California,Male,46,Electronics,2,481.95,1,963.89
4468,2023-12-01,Texas,Male,22,Clothing,4,457.06,3,1828.25
4469,2023-04-02,Illinois,Female,49,Books,2,444.89,3,889.78
4470,2023-01-18,Florida,Male,69,Clothing,4,94.8,4,379.22
4471,2023-12-20,Illinois,Male,41,Clothing,5,171.45,5,857.27
4472,2023-03-04,Illinois,Male,36,Toys,8,404.01,5,3232.06
4473,2023-05-30,Florida,Female,29,Furniture,2,405.83,1,811.65
4474,2023-05-19,New York,Male,69,Books,3,355.54,2,1066.61
4475,2023-07-05,Texas,Male,18,Clothing,5,229.54,5,1147.72
4476,2023-07-04,Texas,Female,24,Books,9,162.68,2,1464.11
4477,2023-07-24,California,Male,34,Furniture,5,481.85,1,2409.25
4478,2023-09-17,California,Female,51,Electronics,9,78.24,2,704.15
4479,2023-08-02,California,Female,60,Clothing,4,31.44,3,125.76
4480,2023-09-13,Texas,Male,24,Furniture,5,14.47,3,72.37
4481,2023-05-15,New York,Female,34,Books,9,389.76,1,3507.87
4482,2023-03-02,Texas,Male,20,Furniture,4,37.79,2,151.14
4483,2023-12-29,Texas,Male,46,Electronics,5,273.94,2,1369.68
4484,2023-11-06,Texas,Female,39,Furniture,5,189.97,1,949.87
4485,2023-03-29,Texas,Female,55,Books,4,81.98,5,327.94
4486,2023-11-20,New York,Male,60,Clothing,4,372.89,4,1491.57
4487,2023-07-26,California,Male,46,Clothing,5,36.95,5,184.77
4488,2023-05-09,Illinois,Female,67,Toys,6,166.01,4,996.08
4489,2023-11-07,California,Male,67,Books,7,285.47,2,1998.32
4490,2023-01-03,California,Male,59,Toys,6,207.18,4,1243.1
4491,2023-08-30,Illinois,Male,22,Toys,1,136.98,4,136.98
4492,2023-05-01,Texas,Female,47,Electronics,2,463.74,2,927.48
4493,2023-04-12,New York,Male,40,Books,7,466.18,3,3263.23
4494,2023-02-07,New York,Male,38,Clothing,3,213.89,4,641.66
4495,2023-12-07,California,Male,43,Books,2,202.93,1,405.87
4496,2023-05-13,Illinois,Female,64,Electronics,6,160.62,5,963.71
4497,2023-07-21,Florida,Female,38,Books,4,429.32,2,1717.28
4498,2023-12-14,Texas,Female,37,Books,5,288.28,2,1441.39
4499,2023-01-21,California,Male,40,Toys,6,53.87,4,323.2
4500,2023-08-30,New York,Female,21,Books,3,428.13,3,1284.38
4501,2023-04-19,Illinois,Male,38,Toys,1,272.09,3,272.09
4502,2023-10-30,Illinois,Female,38,Toys,3,213.64,5,640.92
4503,2023-03-25,California,Male,18,Furniture,3,175.55,5,526.66
4504,2023-03-24,Florida,Female,32,Electronics,6,58.72,3,352.31
4505,2023-10-18,New York,Male,34,Toys,4,478.78,3,1915.14
4506,2023-03-10,California,Male,68,Books,7,373.21,3,2612.47
4507,2023-05-09,Florida,Female,31,Toys,2,74.57,4,149.14
4508,2023-07-15,Illinois,Male,36,Toys,4,260.52,1,1042.09
4509,2023-05-20,Texas,Female,67,Toys,8,282.23,5,2257.85
4510,2023-10-10,New York,Female,51,Clothing,6,92.27,2,553.59
4511,2023-11-08,New York,Male,23,Clothing,3,219.34,3,658.02
4512,2023-08-22,Florida,Male,62,Clothing,2,326.42,3,652.83
4513,2023-01-23,California,Female,66,Clothing,3,149.17,1,447.5
4514,2023-06-02,Illinois,Female,23,Furniture,1,172.49,3,172.49
4515,2023-10-04,Florida,Female,22,Toys,1,69.79,5,69.79
4516,2023-03-02,Texas,Male,24,Furniture,2,212.49,3,424.98
4517,2023-11-15,Texas,Female,50,Books,3,296.09,1,888.27
4518,2023-02-21,Texas,Male,30,Electronics,9,67.1,4,603.88
4519,2023-12-10,Florida,Male,68,Furniture,8,311.24,5,2489.95
4520,2023-06-02,Illinois,Female,18,Clothing,9,204.92,4,1844.27
4521,2023-08-25,New York,Female,30,Clothing,7,342.31,2,2396.17
4522,2023-11-07,California,Male,60,Books,7,164.27,1,1149.89
4523,2023-10-29,New York,Male,44,Toys,5,288.56,2,1442.82
4524,2023-02-01,Illinois,Male,24,Electronics,7,310.27,2,2171.91
4525,2023-02-24,New York,Male,69,Furniture,4,348.35,2,1393.39
4526,2023-12-18,Florida,Female,20,Toys,5,380.9,2,1904.5
4527,2023-02-05,Texas,Male,42,Toys,1,76.81,1,76.81
4528,2023-04-20,Illinois,Female,50,Furniture,4,482.97,4,1931.88
